Source,Text,Class
lucene,[junit] 2008-08-25 08:13:12.814::INFO:  Shutdown hook complete,TRACE
lucene,J  org.mortbay.jetty.Server.handle(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;I)Z,TRACE
lucene,[ https://issues.apache.org/jira/browse/SOLR-219?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12494623 ],CODE
lucene,rent:[* TO 1500] AND bedroom:[2 TO *] AND floor:[90 TO *],CODE
lucene,<!-- for historic reason,CODE
lucene,[javac] Note: /tmp/apache-solr-nightly/contrib/dataimporthandler/src/main/java/org/apache/solr/handler/dataimport/DocBuilder.java uses or overrides a deprecated API.,LOG
lucene,makes it irrelevant what the actual value is -- even if the property,NL
lucene,URL: https://issues.apache.org/jira/browse/SOLR-491,CODE
lucene,\endOffset\:,CODE
lucene,contrib/javascript/lib/jsdoc/jsdoc-toolkit/app/frame/Namespace.js,CODE
lucene,collation,NL
lucene,using exec() instead of system() makes this complexity go away fortunately. Also the solr_server.rb was renamed to test_helper.rb as it is likely to contain other methods/classes for clearing the inde,NL_CODE
lucene,Environment: Linux,CODE
lucene,x = x - ((x >>> 1) & 0x5555555555555555L);,CODE
lucene,BaseTokenizerFactory does not make a Tokenize,NL
lucene,sounds good.  I agree.,NL
lucene,+ JETTY-125 maven plugin: ensure test dependencies on classpath for,NL
lucene,public Tokenizer create( Reader input ),CODE
lucene,Can be replicated with the example-setup that comes with Solr (Jetty + example docs):,NL
lucene,Sorry I'm out of the loop on this.  In the last two week,NL
lucene,have tested the pre-releases and release candidates.,NL
lucene,at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$101(ScheduledThreadPoolExecutor.java:98),TRACE
lucene,The ability to update/search/delete among many solr instances,NL
lucene,Hoss Man commented on SOLR-1817:,NL
lucene,Attachments: Dup_files1.zip,CODE
lucene,URL: https://issues.apache.org/jira/browse/SOLR-670,CODE
lucene,: - [<a href=action.jsp?log=FINEST>FINEST</a>],CODE
lucene,which is what open source and iteration is all about.,NL
lucene,Jayson Minard commented on SOLR-1155:,NL
lucene,[junit] Running org.apache.solr.highlight.HighlighterConfigTest,TRACE
lucene,allows for elements to be anotate with a nam,NL
lucene,Implement highlighted field support,NL
lucene,- Hide quoted text -,NL
lucene,noble.paul edited comment on SOLR-561 at 5/25/08 9:48 PM:,NL
lucene,Seems like we're reaching critical mass again,NL
lucene,: +   out.println(\ <tokens>\);,CODE
lucene,of these,NL
lucene,-   StringWriter out = new StringWriter();,CODE
lucene,3. As per SOLR-1301 patch,NL
lucene,Committed revision 757690.,NL
lucene,\+\ ...,CODE
lucene,URL: https://issues.apache.org/jira/browse/SOLR-1525,CODE
lucene,2. StandardRequestHandler uses CommonParams to store config-time parameter values (new feature),NL
lucene,<http://hudson.zones.apache.org/hudson/job/Solr-trunk/1078/changes>,CODE
lucene,: +   out.println(\</error>\);,CODE
lucene,matthew.woytowitz@mantech.com,CODE
lucene,[junit] 2008-08-25 08:15:16.794::INFO:  Shutdown hook complete,TRACE
lucene,if (isfrag = \fragment\.equals(walk.getNodeName())),CODE
lucene,SpellCheckComponent must be able to build/load spell check index on startup and commits. With SOLR-60,NL
lucene,: A import java.util.List;,CODE
lucene,I am finally getting back around to this. And I am having trouble implementing SolrCoreAware. As The SolrResourceLoader has a method called assertAwareCompatibility which throws an exception my class does not extend SolrRequestHandle,NL_CODE
lucene,Attachments: dynamicCopy.patch,CODE
lucene,- support some sort of standard RPC mechanism (Thrif,NL
lucene,at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:380),TRACE
lucene,SEVERE: java.lang.OutOfMemoryError: PermGen space,LOG
lucene,fq={!tag%3Dt1}SubjectTerms_mfacet:(testvalue)&,CODE
lucene,Attachments: hoss.spell.patch,CODE
lucene,http://www.eu.apachecon.com/,CODE
lucene,Remaining Estimate: 3h,NL
lucene,[javac] com.sun.tools.javac.code.Symbol$CompletionFailure: file,CODE
lucene,solr-home/instanceDir2/...,CODE
lucene,[shalin] Rolling back commit on SOLR-614 pending discussion and consensus.,NL
lucene,public void setBits(long[] bits) { this.bits = bits; },CODE
lucene,Can you tell us a little bit more about the why/what of this?  Are you,NL
lucene,: +  <textarea class=\std\ rows=\3\ cols=\70\ name=\val\><xsl:value-of select=\fieldIndexValue\ /></textarea>,CODE
lucene,Thanks for creating this ticke,NL
lucene,AU  site/linkmap.html,CODE
lucene,./lib:,CODE
lucene,SIGHUP: [libjvm.so+0x282fb0,CODE
lucene,SimilarityFactory patch: facilitate parameterizable Similarity implementations,NL
lucene,</init-param>,CODE
lucene,Yonik Seeley commented on SOLR-27:,NL
lucene,: - </td>,CODE
lucene,Sent from the Solr - Dev mailing list archive at Nabble.com.,NL
lucene,Hackathon - open to all! | Geeks for Geeks | Lunchtime Sessions,NL
lucene,Great. Thanks a lot :),NL
lucene,import org.apache.solr.core.MultiCore;,CODE
lucene,+++ lucene/solr/trunk/client/java/solrj/src/org/apache/solr/client/,CODE
lucene,Ryan McKinley updated SOLR-182:,NL
lucene,:  In my general experience I have seen people deploying applications in,NL
lucene,at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:378),TRACE
lucene,own log & error notification (emails/pages to the operator) so that is not,NL
lucene,[junit] Running org.apache.solr.BasicFunctionalityTest,TRACE
lucene,[mkdir] Created dir: /tmp/apache-solr-nightly/dist/solr-cell-lib,CODE
lucene,It's been 3 months since I looked at this.  Sounds fimiliar.  Here are the params I pass with every MLT Query.,NL
lucene,no objections ...,NL
lucene,URL: https://issues.apache.org/jira/browse/SOLR-162,CODE
lucene,: +<xsl:template match=\solr/analysis/results/queryAnalyzer/factory/args\>,CODE
lucene,: Modified: incubator/solr/trunk/CHANGES.txt,CODE
lucene,Jayson Minard updated SOLR-1155:,NL
lucene,<int name=\price:[* TO 500]\>2</int>,CODE
lucene,Key: SOLR-1461,CODE
lucene,Enviado el: miA(c)rcole,NL
lucene,See http://www.apache.org/dev/crypto.html,NL_CODE
lucene,: + the License.  You may obtain a copy of the License at,NL
lucene,+ JETTY-296 Close direct content inputstreams,CODE
lucene,public int commitMaxTime = -1; // make sure these documents are,NL_CODE
lucene,Assignee: Otis Gospodnetic,NL
lucene,for( SolrDocument doc : docs ){,CODE
lucene,{,CODE
lucene,at hudson.model.Executor.run(Executor.java:59),TRACE
lucene,java.lang.String 	getServletContextName(),CODE
lucene,{code},CODE
lucene,: + <entity>,CODE
lucene,* Changed access modifier for the QueryParsing.StrParser inner class and its constructors to public. Again as in abov,NL
lucene,:    printThreadInfo(t,CODE
lucene,needed.,NL
lucene,solr-home/instanceDir2/,CODE
lucene,Unless you have very large numbers of facet value,NL
lucene,.mortbay,NL
lucene,should,NL
lucene,Ryan McKinley commented on SOLR-867:,NL
lucene,3. For SOLR-30,NL
lucene,easier.,NL
lucene,+++ lucene/dev/trunk/lucene/common-build.xml Fri Mar 26 21:55:57 2010,CODE
lucene,contrib/javascript/src,CODE
lucene,// TODO: if field is null,NL
lucene,The Jetty that is bundled for the example application is version 6.1.,NL
lucene,Attachments: SOLR-1590.Mattmann.112209.patch.txt,CODE
lucene,[ https://issues.apache.org/jira/browse/SOLR-539?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],CODE
lucene,Why invent something when compression is standard in HTTP? --wunder,NL
lucene,Ideally we don't need to.,NL
lucene,client/ruby/solr-ruby/test/unit/document_test.rb,CODE
lucene,: +</meta>,CODE
lucene,potential optimization of BufferedTokenStream?,NL
lucene,far as to recommend deprecating the named accessors like getQueryStrin,NL
lucene,The following patch adds a skin to the Forrest site that enables the Solr site to search Solr only content using Lucene/Solr. When a search is submitte,NL
lucene,I guess it should containe,NL
lucene,Another custom similarity may say that only 1) and 6) are similar because they are identical.,NL
lucene,#NAME?,CODE
lucene,import java.util.Map;,CODE
lucene,Posting file hd.xml to http://localhost:8080/solr/update,NL_CODE
lucene,x html(46),CODE
lucene,at org.apache.solr.handler.dataimport.DocBuilder.doFullDump(DocBuilder.java:178),TRACE
lucene,content (CS);,CODE
lucene,/<zookeeper_rootdir>,CODE
lucene,: +  <link rel=\shortcut icon\ href=\/favicon.ico\ type=\image/ico\></link>,CODE
lucene,One option obviously is to treat a 15 second timeout the same as if the node went down. It seems to depend though - in a lot of case,NL
lucene,Linux Red Hat ES4  (2.6.9-5.ELsmp from 'uname -a'),CODE
lucene,[junit] Running org.apache.solr.client.solrj.embedded.MultiCoreEmbeddedTest,TRACE
lucene,2. refactor the addMainQuery() method to use,NL_CODE
lucene,[junit]  <h2>asf - Revision 691915]: /lucene/solr/trunk...> but was:<...asf - Revision 69191[6: /lucene/solr/trunk</title></head>,CODE
lucene,Reporter: Andrzej Bialecki,NL
lucene,handled without error.,NL
lucene,<int name=\lengthNormFactorsMax_supplierDescription_*\>7</int>,CODE
lucene,diff --git a/example/solr/conf/solrconfig.xml b/example/solr/conf/solrconfig.xml,CODE
lucene,[jar] Building jar: /tmp/apache-solr-nightly/contrib/dataimporthandler/target/apache-solr-dataimporthandler-extras-nightly.jar,CODE
lucene,need/drive to impliment anything beyond what's currently supported...,NL
lucene,sure it couldn't work that way for the reasons you outlined.,NL
lucene,Compiler\></property>,CODE
lucene,The problem with XMLWriter is that it combines two functions that,NL
lucene,they only want one instance per server they could use a system property or,NL
lucene,Reporter: DoAYacan GA1/4ney,NL
lucene,2) cd /proc/[java pid/fd,CODE
lucene,represent the state of the cores of a given set of servers which,NL
lucene,at org.mortbay.jetty.bio.SocketConnector$Connection.run(SocketConnector.java:226),TRACE
lucene,Key: SOLR-210,CODE
lucene,Attachments: analysis-xml-out.txt,CODE
lucene,Mark Miller updated SOLR-1445:,NL
lucene,is a more restricted form of the canonical representation of dateTime,NL
lucene,by other folks.,NL
lucene,------------------------------------------------------------------------------------------------,CODE
lucene,probably better-performing) to issue the queries during analysis.,NL
lucene,thatnks for letting us know about this.  for future refrence: pasting the,NL
lucene,[ https://issues.apache.org/jira/browse/SOLR-427?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12551218 ],CODE
lucene,In QueryComponent (lines 81-82) we have:,NL
lucene,** property for type name in *both* the fieldtype and field (which,NL
lucene,Solr moves to Lucene's trunk:,NL
lucene,Filed[] from a single field value input -- but it doesn't provide any,NL_CODE
lucene,Total time: 63 minutes 42 seconds,CODE
lucene,-  } catch (SQLException e) {,CODE
lucene,<field column=\datasource\ template=\board\/>,CODE
lucene,Hoss Man resolved SOLR-970.,NL
lucene,Attachments: SOLR-1296.patch,CODE
lucene,en\\c:\\Downloads\\solr_trunk\\src\\maven\\solr-parent-pom.xml.template due to,CODE
lucene,multiple <document> were never supported by DIH .,NL
lucene,A lucene/solr/trunk/src/solrj/org/apache/solr/client/solrj/request/UpdateRequest.java,CODE
lucene,I vote for #2.  Archeologists can still dig it up through an svn,NL
lucene,public void write(ResponseWriter writer) {,CODE
lucene,at org.apache.solr.handler.RequestHandlerBase.handleRequest(RequestHandlerBase.java:131),TRACE
lucene,Environment: Solr core,CODE
lucene,int i;,CODE
lucene,happen,NL
lucene,must be a somewhat obscure code path since I've certainly used Solr,NL
lucene,+ > > > > A },CODE
lucene,Is this an issue with the lucene Sort Comparator interface or with how the solr implementation passes the results around?,NL
lucene,* limitations under the License.,NL
lucene,:  <li>Constant scoring range and prefix queries - no id,NL
lucene,I don't think solrjs should hold up the 1.4 release.,NL
lucene,[clover] Updating database at 'http://hudson.zones.apache.org/hudson/job/Solr-trunk/ws/trunk/build/tests/clover/db/solr_coverage.db',CODE
lucene,1-Jun,CODE
lucene,A collection of rough enhancements to the default highlighter. Mostly to be used as ideas for future development.,NL
lucene,PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/bin/X11:/usr/games,CODE
lucene,[Compiling 2 source files to,NL
lucene,org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:,TRACE
lucene,: One idea was for me to use a filter with the copy task that e.g.,NL
lucene,there are other (less clean) ways to handle the INCREMENT command.  My real,NL
lucene,query facets via the UI. it is also possible to,NL
lucene,[ https://issues.apache.org/jira/browse/SOLR-1356?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],CODE
lucene,ResponseWriters (the MoinMoin editing screen gies you a pulldown to assign,NL
lucene,If you run that query what do your results look like?,NL
lucene,/a/b/c/d/e...,CODE
lucene,: -    sb.append(\ on lock=\ + ti.getLockName());,CODE
lucene,at org.apache.solr.update.DirectUpdateHandler2.overwriteBoth(Unknown Sou rce),CODE
lucene,The syntax that you are using is not a valid syntax. Solr 1.2 did not do,NL
lucene,- > > > > > > > <mkdir dir=\@{junit.output.dir}\/>,CODE
lucene,java.lang.NoClassDefFoundError: org/apache/solr/common/SolrException,LOG
lucene,looks great.  thanks!,NL
lucene,* of the number of milliseconds since the epoch (milliseconds since 1 Jan 1970 00:00).,NL
lucene,the DateField type ... i'll rectify that.,NL
lucene,knowledge on distributed components and the solr codebase in general.,NL
lucene,: > After this committee,NL
lucene,The problem of course is that the counts for \word\ and \excel\ would,NL
lucene,parser model?,NL
lucene,What I'd like to do is get Apache moved towards being Ruby savvy.,NL
lucene,Java Replication does not log actions,NL
lucene,AU  client/ruby/flare/public/images/pie_5.png,CODE
lucene,IIUC the agreed way of working is to do all important changes as,NL
lucene,Noble Paul updated SOLR-667:,NL
lucene,we're using SolrCore in terms of:,NL
lucene,return (properties & TOKENIZED) != 0;,CODE
lucene,Environment: Tomcat 5.5,CODE
lucene,temp director;,CODE
lucene,Recently in lucene,NL
lucene,The MoreLikeThis component should support distributed processing.,NL
lucene,String[] facetQs = params.getParams(SolrParams.FACET_QUERY);,CODE
lucene,available based on a request parameter.  Consider core0 with a handler,NL
lucene,identify the location of the jars yourself) but the jars still have to,NL
lucene,Be sure to start with empty solr/data/index files on both master and slave.,NL
lucene,Right?,NL
lucene,http://localhost:8983/solr/select?q={!payload%20f=payloads%20func=avg}foo&debugQuery=true,CODE
lucene,: ./solrlogs,CODE
lucene,http://lucene.apache.org/nutch/apidocs-0.8.x/org/apache/nutch/analysis/CommonGrams.html,CODE
lucene,process leads you to creating these pages.,NL
lucene,Key: SOLR-1568,CODE
lucene,{{version}} : if you update your solr.xml or your cores for various motive,NL
lucene,URL: https://issues.apache.org/jira/browse/SOLR-1778,CODE
lucene,I tried querying using SolrDirectConnection with a wt=javabin and only get,NL_CODE
lucene,buildDocument(vr,CODE
lucene,http://www.nabble.com/Custom-fragmenter-tf3681588.html#a10289335,CODE
lucene,Fix For: 1.3.1,CODE
lucene,These strategies should be tested before trying to create a lock-free get() versio,NL_CODE
lucene,NASA Jet Propulsion Laboratory Pasaden,NL
lucene,<lst name=\master\>,CODE
lucene,use driod to get the meta data on content and store the data in solr for,NL
lucene,[ https://issues.apache.org/jira/browse/SOLR-925?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12657785#action_12657785 ],CODE
lucene,Key: SOLR-313,CODE
lucene,Attachments: SOLR-1672.patch,CODE
lucene,: +<?xml-stylesheet type=\text/xsl\ href=\threaddump.xsl\?>,CODE
lucene,Again,NL
lucene,which is implimented as a RangeFilter under the covers.,NL
lucene,client/ruby/solr-ruby/lib/solr/response/standard.rb,CODE
lucene,contributing this code to Apache so that it can be included in the main,NL
lucene,org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:84,TRACE
lucene,bq. It almost maxed out a machine with 18GB devoted to jetty in about 20 minutes.,NL
lucene,Imagine that i want to make an index of people i know.  Each person also,NL
lucene,: +    out.print(\  <line>\);,CODE
lucene,** View the raw JSON response returning from Solr,NL
lucene,that the original test used id_i.,NL
lucene,SOLR-295 mentions boost support for morelikethis and then seems to have,NL
lucene,Distributed query fails with tag / exclude pattern used for facets that are multi-valued.,NL
lucene,http://www.nabble.com/Slow-response-tf4394686.html,CODE
lucene,# Should there be a default update mechanism if none are specified in the solrconfig.xml?,NL
lucene,sum(linear(,CODE
lucene,</filter-mapping>,CODE
lucene,united states of America,NL
lucene,return params.getParams(param).addAll(defaults.getParams(param));,CODE
lucene,--Noble Paul,NL
lucene,This piece of code in SimpleFacets:,NL
lucene,StatsComponent throws error for single-valued numeric fields.,NL
lucene,added a while ago KeepWordsFilter,NL
lucene,if (termInstances == 0) {,CODE
lucene,According to Wik,NL
lucene,Fix Version/s: 3.1,LOG
lucene,I came up with this patch because I have a rather elaborate tokenization scheme using ShingleMatrixFilter. The current solution of mine is to pass a base64 encoded serialized object as field value and use a custom Analyzer that produce the TokenStream. However the tokenization is rather expensive (especially during initial bulk import of my zillions of documents)  so I'd rather do this on my clients as I've got plenty of those but only one Solr.,NL
lucene,#NAME?,NL
lucene,All handlers call init() before they could possibly receive any requests.  No requests can hit solr during the limbo period (a-b,NL_CODE
lucene,AU  site/skin/getBlank.js,CODE
lucene,I noticed in sol,NL
lucene,dealing with a large data set through better query parsing and,NL
lucene,fields in the data structure,NL
lucene,bq. I could,NL
lucene,...Are there existing practices for giving credit to companies that \sponsor\ development of Solr..,NL
lucene,lst.add( \thread,CODE
lucene,--Noble,NL
lucene,at java.lang.NumberFormatException.forInputString(NumberFormatException.java:61),TRACE
lucene,Ideally,NL
lucene,The implementation is done such a way to minimize code changes.,NL
lucene,figured out hte second?,NL
lucene,http://jakarta.apache.org/httpcomponents/httpclient-3.x/threading.html,CODE
lucene,Yoni,NL
lucene,backup,NL
lucene,Key: SOLR-1514,CODE
lucene,org.apache.solr.analysis:,CODE
lucene,[ https://issues.apache.org/jira/browse/SOLR-1301?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12828368#action_12828368 ],CODE
lucene,I'm not sure whether case-sensitiveness(is it a word?) is a bug or not. Anyway,NL
lucene,<tr>,CODE
lucene,of the Solr HTTP/XML interface very much.,NL
lucene,I think the same approach should be taken with XML parsing,NL
lucene,Patch updated to current trunk. One concrete use case where this is needed is Fieldable implementations that provide different values of tokenStreamValue() and stringValue(,NL_CODE
lucene,anything but the fact that some classes exist in the jar/war (i,NL
lucene,I have read through the documentation on search components and doc lists and,NL
lucene,: That's normally fin,NL
lucene,2009/4/13 Noble Paul a'au<a'!a'?a'3auaEUR a$?aY=<a$?!aY=a$?3aY= <noble.paul@gmail.com>,CODE
lucene,first given a refrence to \it\,NL
lucene,the NPE was getting thrown from?,NL
lucene,But is there any answer when using dismax?,NL
lucene,current API's.,NL
lucene,: @@ -30,CODE
lucene,Ah ... got the beginnings of a diagnosis. The problem appears when the DocSet {{qDocSet}} returned by DocSetHitCollector.getDocSet() -- called at org.apache.solr.search.SolrIndexSearcher:1101 in trun,NL_TRACE
lucene,Noble Paul updated SOLR-1153:,NL
lucene,[junit] Running org.apache.solr.analysis.TestFrenchStemFilterFactory,TRACE
lucene,path after the colon determines the RequestParser?,NL
lucene,If all fields are store,NL
lucene,Noble and I have been discussing many of the same things. Prominent topics,NL
lucene,baked patch and it'd be nice to make it available to users much before six,NL
lucene,2) Even when /update is mapped to the legacy servle,NL
lucene,Key: SOLR-1727,CODE
lucene,\encoding\ dictates the actual character encoding used in the output stream.,NL
lucene,A [junit] Running org.apache.solr.core.TestJmxIntegration,TRACE
lucene,I should make them all this easy.,NL
lucene,Issue #2:,NL
lucene,[ https://issues.apache.org/jira/browse/SOLR-307?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12513815 ],CODE
lucene,[javac] Note: /tmp/apache-solr-nightly/src/java/org/apache/solr/common/util/FastInputStream.java uses or overrides a deprecated API.,CODE
lucene,URL: https://issues.apache.org/jira/browse/SOLR-412,CODE
lucene,probably run int,NL
lucene,at it.,NL
lucene,http://host/path?core=core0  [200 OK],CODE
lucene,users to be able to filter their results based on the calculated distances.\,NL
lucene,from my \work\ and the lon from my \home\ are actaully a third location.,NL
lucene,URL: https://issues.apache.org/jira/browse/SOLR-1597,CODE
lucene,public boolean flipAndGet(int index) {,CODE
lucene,Fields should take in lat/lon points in a single for,NL
lucene,to be able to be replicate,NL
lucene,: Another possibility is using init params in the request handler,NL
lucene,1) The name of the file corresponds with one specific way it can be,NL
lucene,I'm not convinced there isn't *something* Solr can do to handle this situation better,NL
lucene,believe that the current javadocs are incorrect on this point.,NL
lucene,Line: 24,CODE
lucene,- can be implemented by:,NL
lucene,http://code.google.com/p/solr-php-client/downloads/list,CODE
lucene,easier in a weird way),NL
lucene,: > form  (i assume you tested and verified this isn't happening?),NL
lucene,(regardless of what order things are loaded in) would be to either...,NL
lucene,CMS paths in memory.,NL
lucene,</target>,CODE
lucene,SOLR-1586.Mattmann.112409.geopointandgeohash.patch.txt,CODE
lucene,Attachment: SOLR-211-RegexSplitTokenizer.patch,CODE
lucene,I propose the configuration go into the <mainIndex>  section,NL
lucene,# Relative paths are supported. They are loaded through SolrResourceLoader.openResource method.,NL
lucene,example/webapp,CODE
lucene,general@lucene a while back),NL
lucene,Highlighter throws null pointer exception when field has termPositions=true,NL
lucene,Key: SOLR-20,CODE
lucene,LUCENE-843 adds support for new indexing capabilities using the setRAMBufferSizeMB() method that should significantly speed up indexing for many applications.  To fix thi,NL_CODE
lucene,Add lazy field loading to solr.,NL
lucene,possible way with this request handler?,NL
lucene,: + if (resp.getException() == null) {,CODE
lucene,h5. schema.xml,CODE
lucene,NOTE: This parameter affects date facet timing only. If there are other areas of a query that rely on 'NOW,NL
lucene,If used only as a filter,NL
lucene,AU  site/skin/images/add.jpg,CODE
lucene,Noble Paul commented on SOLR-1644:,NL
lucene,the underlying connections are thread safe:,NL
lucene,XML being involved would be the result of such a refactoring.,NL
lucene,contrib/javascript/lib/jsdoc/jsdoc-toolkit/templates/solrjs,CODE
lucene,[junit] Running org.apache.solr.spelling.FileBasedSpellCheckerTest,TRACE
lucene,ScheduledExecutorService: True,CODE
lucene,-Yonik,NL
lucene,to use a DIH jar for people who upgrade ... we have to document how to use,NL
lucene,'ant clean example' is no problem:,NL
lucene,Integrate code coverage.  Clover / cobertura,NL
lucene,java.lang.StringCoding$StringDecoder.decode(StringCoding.java:133),TRACE
lucene,We get SOLR updates frequently and since they are large we cannot wait to do a commit at the 15 minute mark using cron. Optimize just takes too long.,NL
lucene,Lucene index.  I notice the GData protocol supports this:,NL
lucene,then like to have a goal of putting up an official set of artifacts to,NL
lucene,A that matched,NL
lucene,al,NL
lucene,at org.tmatesoft.svn.core.wc.SVNUpdateClient.doCheckout(SVNUpdateClient.java:325),TRACE
lucene,Priority: Critical,CODE
lucene,[ https://issues.apache.org/jira/browse/SOLR-84?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12636849#action_12636849 ],CODE
lucene,return bits.get(doc);,CODE
lucene,go to upgrade because they are going to have to do it again (that's,NL
lucene,Reporter: Tomislav Nakic-Alfirevic,NL
lucene,package junit.framework does not exist,LOG
lucene,URL: https://issues.apache.org/jira/browse/SOLR-1614,CODE
lucene,* ...others ?,NL
lucene,* TokenizerFactory,CODE
lucene,[junit] 2008-09-04 08:14:55.726::INFO:  Shutdown hook executing,TRACE
lucene,<str name=\masterUrl\>${master.url}</str>,CODE
lucene,Incubator to become a Lucene subproject.,NL
lucene,at all) -- fixed by: Yoniks fix_ruby_output.path applied to the,NL
lucene,I'm getting:,NL
lucene,../core/ to find lucene jars,NL
lucene,http://iharder.sourceforge.net/current/java/base64/api/Base64.html#URL_SAFE,CODE
lucene,private static final File workDir;,CODE
lucene,Attachments: SOLR-844.patch,CODE
lucene,that,NL
lucene,Attached patch should get us to a good point to tackle some of the related issues.  It updates all code paths (unless i missed one) that put something into SolrConfig.severeErrors so that that code path also explicilty throws the corrisponding exception.,NL_CODE
lucene,On the admin page for replication,NL
lucene,shouldn't both situations be handled the same way?,NL
lucene,+ > > > A } finally {,CODE
lucene,I've included the signatures this time.  If you want to download,NL
lucene,INFO: ### *** SHARDS len 2,CODE
lucene,Attachments: fedsearch.patch,CODE
lucene,at java.io.BufferedInputStream.fill(BufferedInputStream.java:218),TRACE
lucene,<processor class=\com.MyUpdateProcessor\ />,CODE
lucene,bq.Is there an easy way to get this patched into 1.3.0?,NL
lucene,<fieldType name=\sint\ class=\solr.SortableIntField\ sortMissingLast=\true\ omitNorms=\true\/>,CODE
lucene,load core properties from a properties file,NL
lucene,Priority: Minor,CODE
lucene,This is related to something I must have only day dreamed,NL
lucene,+ > A SegmentReader[] sirs2 = getSegmentReaders(core);,CODE
lucene,larger) set before limiting it by req.getStart() and req.getLimit(,NL_CODE
lucene,<int name=\QTime\>58</int>,CODE
lucene,0x0805c790 JavaThread \DestroyJavaVM\ [_thread_blocke,CODE
lucene,int docId = iterator.nextDoc();,CODE
lucene,For that reason,NL
lucene,Design by Nicolas Barbay (nicolas@nicolas@sarraux-dessous.ch).,NL
lucene,dooh -- wrong issue,NL
lucene,http://localhost:8983/solr/admin/properties?name=java.home,CODE
lucene,I am working on an SQLUpdatePlugin that needs to set a few fields in,NL
lucene,chocolate - - cookie,NL
lucene,Thanks.,NL
lucene,I could just add the SolrParams parameter to various methods and,NL
lucene,<field column=\fileWebPath\   regex=\${dataimporter.request.finstalldir}(.*)\ replaceWith=\$1\ sourceColName=\fileAbsolutePath\/>,CODE
lucene,Key: SOLR-1450,CODE
lucene,: --- lucene/solr/trunk/src/solrj/org/apache/solr/client/solrj/beans/DocumentObjectBinder.java (original),CODE
lucene,Oh come on now ... that's not really a fair criticism of the example: there are plenty of legitimate ways to use (some) TokenFilters only at search time and I specifically structured my example to point out potential problems in cases just like that -- Carl was very clear that \if you used FooTokenFilterFactory in an index analyzer you'll need to reindex.\,NL_CODE
lucene,cobertura.jar,CODE
lucene,+ > > > > > > <formatter classname=\${junit.details.formatter}\ usefile=\false\/>,CODE
lucene,</similarity>,CODE
lucene,Still to do:,NL
lucene,checked in.,NL
lucene,Determine if prefix,NL
lucene,modules is compiled. One of the artifacts of the build is a,NL
lucene,Seems fairly simple for SolrCache to have generics.,NL
lucene,[ https://issues.apache.org/jira/browse/SOLR-1619?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12786233#action_12786233 ],CODE
lucene,(but that's to late for config type stuff that needs to happen in,NL
lucene,noble.paul edited comment on SOLR-561 at 6/2/08 9:23 AM:,NL
lucene,Key: SOLR-162,CODE
lucene,have to be refactored to accept param + other stuff that,NL
lucene,URL: https://issues.apache.org/jira/browse/SOLR-1469,CODE
lucene,i was going to say something like \cleaning up the example should be,NL
lucene,i+=1,CODE
lucene,: + <daemon><%=tmbean.getDaemonThreadCount()%></daemon>,CODE
lucene,it's,NL
lucene,Facet Index,NL
lucene,Allow Solr to load index from arbitrary directory in dataDir and Commit point,NL
lucene,On 2/1/07,NL
lucene,will pave the way for incorporating Learning Paradigms to SOLR framework.,NL
lucene,Components: update,CODE
lucene,<property name='revision'>33</property>  <!-- a basic property -->,CODE
lucene,* Platform independence,NL
lucene,replication.,NL
lucene,Seen the thread as http://www.nabble.com/CoreDescriptor-explanation-and-possible-bug-to19197004.html,NL_CODE
lucene,<!--more stuff goes here-->,NL
lucene,* CamelCase: timeallowed => timeAllowed?,CODE
lucene,#NAME?,CODE
lucene,/** An \open\ BitSet implementation that allows direct access to the,NL
lucene,[javac] Compiling 5 source files to /tmp/apache-solr-nightly/contrib/clustering/build/test-classes,CODE
lucene,http://localhost:8983/solr/update/add?commitWithin=1234,CODE
lucene,http://hudson.zones.apache.org/hudson/job/Solr-trunk/ws/trunk/build.xml :443: Tests failed!,CODE
lucene,Do I have that correct?,NL
lucene,</target>,CODE
lucene,\params\:{,CODE
lucene,Attachments: SOLR-1657.patch,CODE
lucene,query elevation,NL
lucene,<commitOnly>true</commitOnly>,CODE
lucene,Would be nice if single core with the solr.xml also worked,NL
