Source,Text,Class
bitcoin,and modifying them for their already included ancestors,NL
bitcoin,Limit the number of attempts to add transactions to the block when it is,NL
bitcoin,close to full; this is just a simple heuristic to finish quickly if the,NL
bitcoin,mempool has a lot of entries.,NL
bitcoin,First try to find a new transaction in mapTx to evaluate.,NL_CODE
bitcoin,"Now that mi is not stale, determine which transaction to evaluate:",NL
bitcoin,"the next entry from mapTx, or the best from mapModifiedTx?",NL_CODE
bitcoin,We're out of entries in mapTx; use the entry from mapModifiedTx,NL_CODE
bitcoin,Try to compare the mapTx entry to the mapModifiedTx entry,NL_CODE
bitcoin,The best entry in mapModifiedTx has higher score,NL_CODE
bitcoin,than the one from mapTx.,NL_CODE
bitcoin,Switch which transaction (package) to consider,NL
bitcoin,"Either no entry in mapModifiedTx, or it's worse than mapTx.",NL_CODE
bitcoin,Increment mi for the next loop iteration.,NL
bitcoin,"We skip mapTx entries that are inBlock, and mapModifiedTx shouldn't",NL_CODE
bitcoin,contain anything that is inBlock.,NL
bitcoin,Everything else we might consider has a lower fee rate,NL
bitcoin,"Since we always look at the best entry in mapModifiedTx,",NL_CODE
bitcoin,we must erase failed entries so that we can consider the,NL
bitcoin,next best entry on the next loop iteration,NL
bitcoin,Give up if we're close to full and haven't succeeded in a while,NL
bitcoin,Test if all tx's are Final,NL
bitcoin,This transaction will make it in; reset the failed counter.,NL
bitcoin,Package can be added. Sort the entries in a valid order.,NL
bitcoin,"Erase from the modified set, if present",NL
bitcoin,Update transactions that depend on each of these,NL
bitcoin,Update nExtraNonce,NL_CODE
bitcoin,Height first in coinbase required for block.version=2,NL_CODE
bitcoin,Copyright (c) 2009-2010 Satoshi Nakamoto,NL
bitcoin,Copyright (c) 2009-2020 The Bitcoin Core developers,NL
bitcoin,"Distributed under the MIT software license, see the accompanying",NL
bitcoin,file COPYING or http://www.opensource.org/licenses/mit-license.php.,NL_CODE
bitcoin,Maximum number of block-relay-only anchor connections,NL
bitcoin,Anchor IP address database file name,NL
bitcoin,How often to dump addresses to peers.dat,NL
bitcoin,Number of DNS seeds to query when the number of connections is low.,NL
bitcoin,"How long to delay before querying DNS seeds

 If we have more than THRESHOLD entries in addrman, then it's likely
 that we got those addresses from having previously connected to the P2P
 network, and that we'll be able to successfully reconnect to the P2P
 network via contacting one of them. So if that's the case, spend a
 little longer trying to connect to known peers before querying the
 DNS seeds.",NL
bitcoin,"""many"" vs ""few"" peers",NL
bitcoin,The default timeframe for -maxuploadtarget. 1 day.,NL
bitcoin,We add a random period time (0 to 1 seconds) to feeler connections to prevent synchronization.,NL
bitcoin,Used to pass flags to the Bind() function,NL_CODE
bitcoin,"Do not call AddLocal() for our special addresses, e.g., for incoming
     Tor connections, to prevent gossiping them over the network.",NL_CODE
bitcoin,The set of sockets cannot be modified while waiting,NL
bitcoin,The sleep time needs to be small to avoid new sockets stalling,NL
bitcoin,"SHA256(""netgroup"")[0:8]",CODE
bitcoin,"SHA256(""localhostnonce"")[0:8]",CODE
bitcoin,"SHA256(""addrcache"")[0:8]",CODE
bitcoin,Global state variables,NL
bitcoin,find 'best' local address for a particular peer,NL
bitcoin,! Convert the serialized seeds into usable address objects.,NL
bitcoin,"It'll only connect to one or two seed nodes because once it connects,",NL
bitcoin,it'll get a pile of addresses with newer timestamps.,NL
bitcoin,Seed nodes are given a random 'last seen time' of between one and two,NL
bitcoin,weeks ago.,NL
bitcoin,get best local address for a particular peer as a CAddress,NL
bitcoin,"Otherwise, return the unroutable 0.0.0.0 but filled in with",NL
bitcoin,"the normal parameters, since the IP may be changed to a useful",NL
bitcoin,one by discovery.,NL
bitcoin,Is our peer's addrLocal potentially useful as an external IP source?,NL
bitcoin,use IPv4 loopback during addrmantest,NL
bitcoin,"If discovery is enabled, sometimes give our peer the address it",NL
bitcoin,tells us that it sees us as in case it has a better idea of our,NL
bitcoin,address than we do.,NL
bitcoin,Address is unroutable. Don't advertise.,NL
bitcoin,learn a new local address,NL
bitcoin,vote for a local address,NL
bitcoin,check whether a given address is potentially local,NL
bitcoin,Get the bind address for a socket as CAddress,NL
bitcoin,Look for an existing connection,NL
bitcoin,/ debug print,CODE
bitcoin,Resolve,NL
bitcoin,It is possible that we already have a connection to the IP/port pszDest resolved to.,NL
bitcoin,"In that case, drop the connection that was just created, and return the existing CNode instead.",NL
bitcoin,"Also store the name we used to connect in that CNode, so that future FindNode() calls to that",NL_CODE
bitcoin,name catch this early.,NL
bitcoin,Connect,NL
bitcoin,no proxy needed (none set for target network),NL
bitcoin,"If a connection to the node was attempted, and failure (if any) is not caused by a problem connecting to",NL
bitcoin,"the proxy, mark this as an attempt.",NL
bitcoin,Add node,NL
bitcoin,inbound_onion,NL
bitcoin,"We're making a new connection, harvest entropy from the time (and our peer count)",NL
bitcoin,"no default case, so the compiler can warn about missing cases",NL
bitcoin,Leave string empty if addrLocal invalid (not filled in yet),NL
bitcoin,absorb network data,NL
bitcoin,"Serious header problem, disconnect from the peer.",NL
bitcoin,decompose a transport agnostic CNetMessage from the deserializer,NL_CODE
bitcoin,Message deserialization failed.  Drop the message but don't disconnect the peer.,NL
bitcoin,store the size of the corrupt message,NL
bitcoin,store received bytes per message command,NL
bitcoin,"to prevent a memory DOS, only allow valid commands",NL
bitcoin,"push the message to the process queue,",NL
bitcoin,copy data to temporary parsing buffer,NL
bitcoin,"if header incomplete, exit",NL
bitcoin,deserialize to CMessageHeader,NL_CODE
bitcoin,"Check start string, network magic",NL
bitcoin,reject messages larger than MAX_SIZE or MAX_PROTOCOL_MESSAGE_LENGTH,NL_CODE
bitcoin,switch state to reading message data,NL
bitcoin,"Allocate up to 256 KiB ahead, but never more than the total message size.",NL
bitcoin,decompose a single CNetMessage from the TransportDeserializer,NL_CODE
bitcoin,"store command string, time, and sizes",NL
bitcoin,"We just received a message off the wire, harvest entropy from the time (and the message checksum)",NL
bitcoin,Check checksum and header command string,NL
bitcoin,Always reset the network deserializer (prepare for the next message),NL
bitcoin,create dbl-sha256 checksum,NL
bitcoin,create header,NL
bitcoin,serialize header,NL
bitcoin,could not send full message; stop sending more,NL
bitcoin,error,NL
bitcoin,couldn't send anything at all,NL
bitcoin,There is a fall-through here because it is common for a node to have many peers which have not yet relayed a block.,NL
bitcoin,There is a fall-through here because it is common for a node to have more than a few peers that have not yet relayed txn.,NL
bitcoin,"Pick out the potential block-relay only peers, and sort them by last block time.",NL
bitcoin,"! Sort an array by the specified comparator, then erase the last K elements where predicate is true.",NL
bitcoin,Protect the half of the remaining nodes which have been connected the longest.,NL
bitcoin,"This replicates the non-eviction implicit behavior, and precludes attacks that start later.",NL
bitcoin,"To favorise the diversity of our peer connections, reserve up to (half + 2) of",NL_CODE
bitcoin,"these protected spots for onion and localhost peers, if any, even if they're not",NL
bitcoin,"longest uptime overall. This helps protect tor peers, which tend to be otherwise",NL
bitcoin,disadvantaged under our eviction criteria.,NL
bitcoin,"Pick out up to 1/4 peers connected via our onion service, sorted by longest uptime.",NL
bitcoin,"Allocate any remaining slots of the 1/4, or minimum 2 additional slots,",NL
bitcoin,"to localhost peers, sorted by longest uptime, as manually configured",NL
bitcoin,hidden services not using `-bind=addr[:port]=onion` will not be detected,NL_CODE
bitcoin,as inbound onion connections.,NL
bitcoin,"Calculate how many we removed, and update our total number of peers that",NL
bitcoin,we want to protect based on uptime accordingly.,NL
bitcoin,Protect connections with certain characteristics,NL
bitcoin,Deterministically select 4 peers to protect by netgroup.,NL
bitcoin,An attacker cannot predict which netgroups will be protected,NL
bitcoin,Protect the 8 nodes with the lowest minimum ping time.,NL
bitcoin,An attacker cannot manipulate this metric without physically moving nodes closer to the target.,NL
bitcoin,Protect 4 nodes that most recently sent us novel transactions accepted into our mempool.,NL
bitcoin,An attacker cannot manipulate this metric without performing useful work.,NL
bitcoin,Protect up to 8 non-tx-relay peers that have sent us novel blocks.,NL
bitcoin,Protect 4 nodes that most recently sent us novel blocks.,NL
bitcoin,An attacker cannot manipulate this metric without performing useful work.,NL
bitcoin,Protect some of the remaining eviction candidates by ratios of desirable,NL
bitcoin,or disadvantaged characteristics.,NL
bitcoin,If any remaining peers are preferred for eviction consider only them.,NL
bitcoin,This happens after the other preferences since if a peer is really the best by other criteria (esp relaying blocks),NL
bitcoin,then we probably don't want to evict it no matter what.,NL
bitcoin,Identify the network group with the most connections and youngest member.,NL
bitcoin,(vEvictionCandidates is already sorted by reverse connect time),NL_CODE
bitcoin,Reduce to the network group with the most connections,NL
bitcoin,Disconnect from the network group with the most connections,NL
bitcoin,"Try to find a connection to evict when the node is full.
  Extreme care must be taken to avoid opening the node to attacker
   triggered network partitioning.
  The strategy used here is to protect a small number of peers
   for each of several distinct characteristics which are difficult
   to forge.  In order to partition a node the attacker must be
   simultaneously better at all of them than honest peers.",NL
bitcoin,According to the internet TCP_NODELAY is not carried into accepted sockets,NL_CODE
bitcoin,on all platforms.  Set it again here just to be sure.,NL
bitcoin,Don't accept connections from banned peers.,NL
bitcoin,Only accept connections from discouraged peers if our inbound slots aren't (almost) full.,NL
bitcoin,"No connection to evict, disconnect the new connection",NL
bitcoin,"We received a new connection, harvest entropy from the time (and our peer count)",NL
bitcoin,Count existing connections,NL
bitcoin,Max connections of specified type already exist,NL
bitcoin,Max total outbound connections already exist,NL
bitcoin,Disconnect any connected nodes,NL
bitcoin,Disconnect unused nodes,NL
bitcoin,remove from vNodes,NL
bitcoin,release outbound grant (if any),NL
bitcoin,close socket and cleanup,NL
bitcoin,hold in disconnected pool until all refs are released,NL
bitcoin,Delete disconnected nodes,NL
bitcoin,Destroy the object only after other threads have stopped using it.,NL
bitcoin,Use non-mockable system time (otherwise these timers will pop when we,NL
bitcoin,use setmocktime in the tests).,NL
bitcoin,Implement the following logic:,NL
bitcoin,"If there is data to send, select() for sending data. As this only",NL_CODE
bitcoin,"happens when optimistic write failed, we choose to first drain the",NL
bitcoin,write buffer in this case before receiving more. This avoids,NL
bitcoin,"needlessly queueing received data, if the remote peer is not themselves",NL
bitcoin,receiving data. This means properly utilizing TCP flow control signalling.,NL
bitcoin,"Otherwise, if there is space left in the receive buffer, select() for",NL_CODE
bitcoin,receiving data.,NL
bitcoin,"Hand off all complete messages to the processor, to be handled without",NL
bitcoin,blocking here.,NL
bitcoin,"These flags are ignored, but we set them for clarity",NL
bitcoin,Find which sockets have data to receive,NL
bitcoin,frequency to poll pnode->vSend,NL
bitcoin,Accept new connections,NL
bitcoin,Service each socket,NL
bitcoin,Receive,NL
bitcoin,typical socket buffer is 8K-64K,NL
bitcoin,vRecvMsg contains only completed CNetMessage,NL_CODE
bitcoin,the single possible partially deserialized message are held by TransportDeserializer,NL_CODE
bitcoin,socket closed gracefully,NL
bitcoin,error,NL
bitcoin,Send data,NL
bitcoin,Number of seeds left before testing if we have enough connections,NL
bitcoin,"When -forcednsseed is provided, query all.",NL_CODE
bitcoin,"If we have no known peers, query all.",NL
bitcoin,"This will occur on the first run, or if peers.dat has been",NL
bitcoin,deleted.,NL
bitcoin,goal: only query DNS seed if address need is acute,NL
bitcoin,"If we have a reasonable number of peers in addrman, spend",NL
bitcoin,some time trying them first. This improves user privacy by,NL
bitcoin,"creating fewer identifying DNS requests, reduces trust by",NL
bitcoin,"giving seeds less influence on the network topology, and",NL
bitcoin,reduces traffic to the seeds.,NL
bitcoin,"When querying DNS seeds query a few at once, this ensures",NL
bitcoin,that we don't give DNS seeds the ability to eclipse nodes,NL
bitcoin,that query them.,NL
bitcoin,"If we continue having problems, eventually query all the",NL
bitcoin,"DNS seeds, and if that fails too, also try the fixed seeds.",NL
bitcoin,(done in ThreadOpenConnections),NL
bitcoin,"if sleeping for the MANY_PEERS interval, wake up",NL_CODE
bitcoin,early to see if we have enough peers and can stop,NL
bitcoin,this thread entirely freeing up its resources,NL
bitcoin,hold off on querying seeds if P2P network deactivated,NL
bitcoin,Limits number of IPs learned from a DNS seed,NL
bitcoin,use a random age between 3 and 7 days old,NL
bitcoin,"We now avoid directly using results from DNS Seeds which do not support service bit filtering,",NL
bitcoin,instead using them as a addrfetch to get nodes with our desired service bits.,NL
bitcoin,Return the number of peers we have over our outbound connection limit,NL
bitcoin,"Exclude peers that are marked for disconnect, or are going to be",NL
bitcoin,disconnected soon (eg ADDR_FETCH and FEELER),NL_CODE
bitcoin,Also exclude peers that haven't finished initial connection handshake yet,NL
bitcoin,"(so that we don't decide we're over our desired connection limit, and then",NL
bitcoin,evict some peer that has finished the handshake),NL
bitcoin,Connect to specific addresses,NL
bitcoin,Initiate network connections,NL
bitcoin,Minimum time before next feeler connection (in microseconds).,NL
bitcoin,"When the node starts with an empty peers.dat, there are a few other sources of peers before",NL
bitcoin,"we fallback on to fixed seeds: -dnsseed, -seednode, -addnode",NL_CODE
bitcoin,"If none of those are available, we fallback on to fixed seeds immediately, else we allow",NL
bitcoin,60 seconds for any of those sources to populate addrman.,NL
bitcoin,It is cheapest to check if enough time has passed first.,NL
bitcoin,Checking !dnsseed is cheaper before locking 2 mutexes.,NL
bitcoin,Choose an address to connect to based on most recently seen,NL
bitcoin,Only connect out to one peer per network group (/16 for IPv4).,NL
bitcoin,Netgroups for inbound and manual peers are not excluded because our goal here,NL
bitcoin,is to not use multiple of our limited outbound slots on a single netgroup,NL
bitcoin,but inbound and manual peers do not use our outbound slots. Inbound peers,NL
bitcoin,also have the added issue that they could be attacker controlled and used,NL
bitcoin,to prevent us from connecting to particular hosts if we used them here.,NL
bitcoin,"no default case, so the compiler can warn about missing cases",NL
bitcoin,Determine what type of connection to open. Opening,NL
bitcoin,BLOCK_RELAY connections to addresses from anchors.dat gets the highest,NL_CODE
bitcoin,priority. Then we open OUTBOUND_FULL_RELAY priority until we,NL_CODE
bitcoin,meet our full-relay capacity. Then we open BLOCK_RELAY connection,NL_CODE
bitcoin,until we hit our block-relay-only peer limit.,NL
bitcoin,"GetTryNewOutboundPeer() gets set when a stale tip is detected, so we",NL_CODE
bitcoin,try opening an additional OUTBOUND_FULL_RELAY connection. If none of,NL_CODE
bitcoin,"these conditions are met, check to see if it's time to try an extra",NL
bitcoin,"block-relay-only peer (to confirm our tip is current, see below) or the next_feeler",NL
bitcoin,timer to decide if we should open a FEELER.,NL_CODE
bitcoin,OUTBOUND_FULL_RELAY,CODE
bitcoin,OUTBOUND_FULL_RELAY,CODE
bitcoin,Periodically connect to a peer (using regular outbound selection,NL
bitcoin,methodology from addrman) and stay connected long enough to sync,NL
bitcoin,"headers, but not much else.",NL
bitcoin,"Then disconnect the peer, if we haven't learned anything new.",NL
bitcoin,"The idea is to make eclipse attacks very difficult to pull off,",NL
bitcoin,because every few minutes we're finding a new peer to learn headers,NL
bitcoin,from.,NL
bitcoin,This is similar to the logic for trying extra outbound (full-relay),NL
bitcoin,"peers, except:",NL
bitcoin,#NAME?,CODE
bitcoin,our tip is stale,NL
bitcoin,#NAME?,CODE
bitcoin,newest block-relay-only peer delivers a block more recently.,NL
bitcoin,See the eviction logic in net_processing.cpp.,NL_CODE
bitcoin,Because we can promote these connections to block-relay-only,NL
bitcoin,"connections, they do not get their own ConnectionType enum",NL
bitcoin,(similar to how we deal with extra outbound peers).,NL
bitcoin,skip to next iteration of while loop,NL
bitcoin,"If we didn't find an appropriate destination after trying 100 addresses fetched from addrman,",NL
bitcoin,"stop this loop, and let the outer loop run again (which sleeps, adds seed nodes, recalculates",NL
bitcoin,"already-connected network ranges, ...) before trying new addrman addresses.",NL
bitcoin,"First, try to get a tried table collision address. This returns",NL
bitcoin,an empty (invalid) address if there are no collisions to try.,NL
bitcoin,No tried table collisions. Select a new table address,NL
bitcoin,for our feeler.,NL
bitcoin,If test-before-evict logic would have us connect to a,NL
bitcoin,"peer that we're already connected to, just mark that",NL
bitcoin,address as Good(). We won't be able to initiate the,NL_CODE
bitcoin,"connection anyway, so this avoids inadvertently evicting",NL
bitcoin,a currently-connected peer.,NL
bitcoin,Select a new table address for our feeler instead.,NL
bitcoin,Not a feeler,NL
bitcoin,"Require outbound connections, other than feelers, to be to distinct network groups",NL
bitcoin,"if we selected an invalid or local address, restart",NL
bitcoin,only consider very recently tried nodes after 30 failed attempts,NL
bitcoin,"for non-feelers, require all the services we'll want,",NL
bitcoin,"for feelers, only require they be a full node (only because most",NL
bitcoin,SPV clients don't have a good address DB available),NL
bitcoin,"Do not allow non-default ports, unless after 50 invalid",NL
bitcoin,addresses selected already. This is to prevent malicious peers,NL
bitcoin,from advertising themselves as a service on another host and,NL
bitcoin,"port, causing a DoS attack as nodes around the network attempt",NL
bitcoin,to connect to it fruitlessly.,NL
bitcoin,Add small amount of random noise before connection to avoid synchronization.,NL
bitcoin,Build a map of all already connected addresses (by IP:port and by name) to inbound/outbound and resolved CService,NL_CODE
bitcoin,strAddNode is an IP:port,NL_CODE
bitcoin,strAddNode is a name,NL_CODE
bitcoin,"If we've used up our semaphore and need a new one, let's not wait here since while we are waiting",NL
bitcoin,the addednodeinfo state might change.,NL
bitcoin,"Retry every 60 seconds if a connection was attempted, otherwise two seconds",NL
bitcoin,"if successful, this moves the passed grant to the constructed node",NL
bitcoin,Initiate outbound network connection,NL
bitcoin,Receive messages,NL
bitcoin,Send messages,NL
bitcoin,Create socket for listening for incoming connections,NL
bitcoin,Allow binding if the port is still in TIME_WAIT state after,NL_CODE
bitcoin,the program was closed and restarted.,NL
bitcoin,some systems don't have IPV6_V6ONLY but are always v6only; others do have the option,NL
bitcoin,"and enable it by default or not. Try to enable it, if possible.",NL
bitcoin,Listen for incoming connections,NL
bitcoin,Get local host IP,NL
bitcoin,Get local host ip,NL
bitcoin,Load addresses from peers.dat,NL
bitcoin,"Addrman can be in an inconsistent state after failure, reset it",NL
bitcoin,Load addresses from anchors.dat,NL
bitcoin,initialize semaphore,NL
bitcoin,initialize semaphore,NL
bitcoin,Start threads,NL
bitcoin,"Send and receive from sockets, accept connections",NL
bitcoin,Initiate manual connections,NL
bitcoin,Process messages,NL
bitcoin,Dump network addresses,NL
bitcoin,Shutdown Windows Sockets,NL
bitcoin,Anchor connections are only dumped during clean shutdown.,NL
bitcoin,Delete peer connections.,NL
bitcoin,Close listening sockets.,NL
bitcoin,If emplace() added new one it has expiration 0.,NL_CODE
bitcoin,network,NL
bitcoin,Choosing a proper cache lifetime is a trade-off between the privacy leak minimization,NL
bitcoin,and the usefulness of ADDR responses to honest users.,NL
bitcoin,Longer cache lifetime makes it more difficult for an attacker to scrape,NL
bitcoin,enough AddrMan data to maliciously infer something useful.,NL
bitcoin,"By the time an attacker scraped enough AddrMan records, most of",NL
bitcoin,the records should be old enough to not leak topology info by,NL
bitcoin,e.g. analyzing real-time changes in timestamps.,NL
bitcoin,"It takes only several hundred requests to scrape everything from an AddrMan containing 100,000 nodes,",NL
bitcoin,so ~24 hours of cache lifetime indeed makes the data less inferable by the time,NL
bitcoin,most of it could be scraped (considering that timestamps are updated via,NL
bitcoin,ADDR self-announcements and when nodes communicate).,NL
bitcoin,We also should be robust to those attacks which may not require scraping *full* victim's AddrMan,NL
bitcoin,(because even several timestamps of the same handful of nodes may leak privacy).,NL
bitcoin,"On the other hand, longer cache lifetime makes ADDR responses",NL
bitcoin,"outdated and less useful for an honest requestor, e.g. if most nodes",NL
bitcoin,in the ADDR response are no longer active.,NL
bitcoin,"However, the churn in the network is known to be rather low. Since we consider",NL
bitcoin,"nodes to be ""terrible"" (see IsTerrible()) if the timestamps are older than 30 days,",NL_CODE
bitcoin,"max. 24 hours of ""penalty"" due to cache shouldn't make any meaningful difference",NL
bitcoin,in terms of the freshness of the response.,NL
bitcoin,Shortcut if we want total,NL
bitcoin,"timeframe expired, reset cycle",NL
bitcoin,"TODO, exclude peers with download permission",NL
bitcoin,keep a large enough buffer to at least relay each block once,NL
bitcoin,incoming,NL
bitcoin,make sure we use the appropriate network transport format,NL
bitcoin,log total amount of bytes per message type,NL
bitcoin,"If write queue empty, attempt ""optimistic write""",NL
bitcoin,If this function were called from multiple threads simultaneously,NL
bitcoin,"it would possible that both update the next send variable, and return a different result to their caller.",NL
bitcoin,This is not possible in practice as only the net processing thread invokes this function.,NL
bitcoin,-3.55E-15,NL
bitcoin,"Note: This function captures the message at the time of processing,",NL
bitcoin,not at socket receive/send time.,NL
bitcoin,This ensures that the messages are always in order from an application,NL
bitcoin,layer (processing) perspective.,NL
bitcoin,Windows folder names can not include a colon,NL
bitcoin,Copyright (c) 2009-2020 The Bitcoin Core developers,NL
bitcoin,"Distributed under the MIT software license, see the accompanying",NL
bitcoin,file COPYING or http://www.opensource.org/licenses/mit-license.php.,NL_CODE
bitcoin,"Parse the following format: ""perm1,perm2@xxxxxx""",NL
bitcoin,"if '@' is not found (ie, ""xxxxx""), the caller should apply implicit permissions",NL_CODE
bitcoin,"else (ie, ""perm1,perm2@xxxxx""), let's enumerate the permissions by splitting by ',' and calculate the flags",NL_CODE
bitcoin,"permissions == perm1,perm2",CODE
bitcoin,permission == perm1,CODE
bitcoin,"We read ""perm1""",NL
bitcoin,"We read "",""",NL
bitcoin,Allow empty entries,NL
bitcoin,Copyright (c) 2009-2010 Satoshi Nakamoto,NL
bitcoin,Copyright (c) 2009-2020 The Bitcoin Core developers,NL
bitcoin,"Distributed under the MIT software license, see the accompanying",NL
bitcoin,file COPYING or http://www.opensource.org/licenses/mit-license.php.,NL_CODE
bitcoin,For NDEBUG compile time check,NL_CODE
bitcoin,How long to cache transactions in mapRelay for normal relay,NL
bitcoin,How long a transaction has to be in the mempool before it can unconditionally be relayed (even when not in mapRelay).,NL
bitcoin,"Headers download timeout.
  Timeout = base + per_header (expected number of headers)",NL_CODE
bitcoin,"Protect at least this many outbound peers from disconnection due to slow/
 behind headers chain.",NL
bitcoin,"Timeout for (unprotected) outbound peers to sync to our chainwork, in seconds",NL
bitcoin,20 minutes,NL
bitcoin,"How frequently to check for stale tips, in seconds",NL
bitcoin,10 minutes,NL
bitcoin,"How frequently to check for extra outbound peers and disconnect, in seconds",NL
bitcoin,"Minimum time an outbound-peer-eviction candidate must be connected for, in order to evict, in seconds",NL
bitcoin,"SHA256(""main address relay"")[0:8]",CODE
bitcoin,/ Age after which a stale block will no longer be served if requested as,NL
bitcoin,"/ protection against fingerprinting. Set to one month, denominated in seconds.",NL
bitcoin,/ Age after which a block is considered historical for purposes of rate,NL
bitcoin,"/ limiting block relay. Set to one week, denominated in seconds.",NL
bitcoin,Time between pings automatically sent out for latency probing and keepalive,NL
bitcoin,The maximum number of entries in a locator,NL
bitcoin,The maximum number of entries in an 'inv' protocol message,NL
bitcoin,"Maximum number of in-flight transaction requests from a peer. It is not a hard limit, but the threshold at which
  point the OVERLOADED_PEER_TX_DELAY kicks in.",NL_CODE
bitcoin,"Maximum number of transactions to consider for requesting, per peer. It provides a reasonable DoS limit to
  per-peer memory usage spent on announcements, while covering peers continuously sending INVs at the maximum
  rate (by our own policy, see INVENTORY_BROADCAST_PER_SECOND) for several minutes, while not receiving
  the actual transaction (from any peer) in response to requests for them.",NL_CODE
bitcoin,"How long to delay requesting transactions via txids, if we have wtxid-relaying peers",NL
bitcoin,How long to delay requesting transactions from non-preferred peers,NL
bitcoin,How long to delay requesting transactions from overloaded peers (see MAX_PEER_TX_REQUEST_IN_FLIGHT).,NL_CODE
bitcoin,How long to wait (in microseconds) before downloading a transaction from an additional peer,NL
bitcoin,Limit to avoid sending big packets. Not used in processing incoming GETDATA for compatibility,NL_CODE
bitcoin,Number of blocks that can be requested at any given time from a single peer.,NL
bitcoin,Time during which a peer must stall block download progress before being disconnected.,NL
bitcoin,"Number of headers sent in one getheaders result. We rely on the assumption that if a peer sends
  less than this number, we reached its tip. Changing this value is a protocol upgrade.",NL
bitcoin,"Maximum depth of blocks we're willing to serve as compact blocks to peers
  when requested. For older blocks, a regular BLOCK response will be sent.",NL
bitcoin,Maximum depth of blocks we're willing to respond to GETBLOCKTXN requests for.,NL_CODE
bitcoin,"Size of the ""block download window"": how far ahead of our current height do we fetch?
  Larger windows tolerate larger download speed differences between peer, but increase the potential
  degree of disordering of blocks on disk (which make reindexing and pruning harder). We'll probably
  want to make this a per-peer adaptive value at some point.",NL
bitcoin,"Block download timeout base, expressed in multiples of the block interval (i.e. 10 min)",NL
bitcoin,Additional block download timeout per parallel downloading peer (i.e. 5 min),NL
bitcoin,Maximum number of headers to announce when relaying blocks with headers message.*/,NL
bitcoin,Maximum number of unconnecting headers announcements before DoS score,NL
bitcoin,Minimum blocks required to signal NODE_NETWORK_LIMITED,NL_CODE
bitcoin,Average delay between local address broadcasts,NL
bitcoin,Average delay between peer address broadcasts,NL
bitcoin,"Average delay between trickled inventory transmissions for inbound peers.
  Blocks and peers with NetPermissionFlags::NoBan permission bypass this.",NL_CODE
bitcoin,"Average delay between trickled inventory transmissions for outbound peers.
  Use a smaller delay as there is less privacy concern for them.
  Blocks and peers with NetPermissionFlags::NoBan permission bypass this.",NL_CODE
bitcoin,"Maximum rate of inventory items to send per second.
  Limits the impact of low-fee transaction floods.",NL
bitcoin,Maximum number of inventory items to send per transmission.,NL
bitcoin,The number of most recently announced transactions a peer can request.,NL
bitcoin,"Verify that INVENTORY_MAX_RECENT_RELAY is enough to cache everything typically
  relayed before unconditional relay from the mempool kicks in. This is only a
  lower bound, and it should be larger to account for higher inv rate to outbound
  peers, and random variations in the broadcast mechanism.",NL_CODE
bitcoin,Average delay between feefilter broadcasts in seconds.,NL
bitcoin,Maximum feefilter broadcast delay after significant change.,NL
bitcoin,Maximum number of compact filters that may be requested with one getcfilters. See BIP 157.,NL
bitcoin,Maximum number of cf hashes that may be requested with one getcfheaders. See BIP 157.,NL
bitcoin,the maximum percentage of addresses from our addrman to return in response to a getaddr message.,NL
bitcoin,The maximum number of address records permitted in an ADDR message.,NL
bitcoin,Internal stuff,NL
bitcoin,"Blocks that are in flight, and that are in the queue to be downloaded.",NL
bitcoin,!< Optional.,NL
bitcoin,!< Whether this block has validated headers at the time of request.,NL
bitcoin,"!< Optional, used for CMPCTBLOCK downloads",NL_CODE
bitcoin,"Data structure for an individual peer. This struct is not protected by
 cs_main since it does not contain validation-critical data.

 Memory is owned by shared pointers and this object is destructed when
 the refcount drops to zero.

 Mutexes inside this struct must not be held when locking m_peer_mutex.

 TODO: move most members from CNodeState to this structure.
 TODO: move remaining application-layer data members from CNode to this structure.",NL_CODE
bitcoin,Same id as the CNode object for this peer,NL_CODE
bitcoin,Protects misbehavior data members,NL
bitcoin,Accumulated misbehavior score for this peer,NL
bitcoin,Whether this peer should be disconnected and marked as discouraged (unless it has NetPermissionFlags::NoBan permission).,NL_CODE
bitcoin,Protects block inventory data members,NL
bitcoin,"List of blocks that we'll announce via an `inv` message.
     There is no final sorting before sending, as they are always sent
     immediately and in the order requested.",NL
bitcoin,"Unfiltered list of blocks that we'd like to announce via a `headers`
     message. If we can't announce via a `headers` message, we'll fall back to
     announcing via `inv`.",NL
bitcoin,"The final block hash that we sent in an `inv` message to this peer.
     When the peer requests this block, we send an `inv` message to trigger
     the peer to request the next sequence of block hashes.
     Most peers use headers-first syncing, which doesn't use this mechanism",NL
bitcoin,This peer's reported block height when we connected,NL
bitcoin,"The pong reply we're expecting, or 0 if no pong expected.",NL
bitcoin,"When the last ping was sent, or 0 if no ping was ever sent",NL
bitcoin,Whether a ping has been requested by the user,NL
bitcoin,"A vector of addresses to send to the peer, limited to MAX_ADDR_TO_SEND.",NL_CODE
bitcoin,"Probabilistic filter of addresses that this peer already knows.
      Used to avoid relaying addresses to this peer more than once.",NL
bitcoin,Whether a getaddr request to this peer is outstanding.,NL
bitcoin,Guards address sending timers.,NL
bitcoin,Time point to send the next ADDR message to this peer.,NL
bitcoin,Time point to possibly re-announce our local address to this peer.,NL
bitcoin,"Whether the peer has signaled support for receiving ADDRv2 (BIP155)
      messages, indicating a preference to receive ADDRv2 instead of ADDR ones.",NL
