ID,Class,Text
1638,5,Build a map of all already connected addresses (by IP:port and by name) to inbound/outbound and resolved CService
1639,5,strAddNode is an IP:port
1640,5,strAddNode is a name
1641,1,"If we've used up our semaphore and need a new one, let's not wait here since while we are waiting"
1642,1,the addednodeinfo state might change.
1643,1,"Retry every 60 seconds if a connection was attempted, otherwise two seconds"
1644,1,"if successful, this moves the passed grant to the constructed node"
1645,1,Initiate outbound network connection
1646,1,Receive messages
1647,1,Send messages
1648,1,Create socket for listening for incoming connections
1649,5,Allow binding if the port is still in TIME_WAIT state after
1650,1,the program was closed and restarted.
1651,1,some systems don't have IPV6_V6ONLY but are always v6only; others do have the option
1652,1,"and enable it by default or not. Try to enable it, if possible."
1653,1,Listen for incoming connections
1654,1,Get local host IP
1655,1,Get local host ip
1656,1,Load addresses from peers.dat
1657,1,"Addrman can be in an inconsistent state after failure, reset it"
1658,1,Load addresses from anchors.dat
1659,1,initialize semaphore
1660,1,initialize semaphore
1661,1,Start threads
1662,1,"Send and receive from sockets, accept connections"
1663,1,Initiate manual connections
1664,1,Process messages
1665,1,Dump network addresses
1666,1,Shutdown Windows Sockets
1667,1,Anchor connections are only dumped during clean shutdown.
1668,1,Delete peer connections.
1669,1,Close listening sockets.
1670,5,If emplace() added new one it has expiration 0.
1671,1,network
1672,1,Choosing a proper cache lifetime is a trade-off between the privacy leak minimization
1673,1,and the usefulness of ADDR responses to honest users.
1674,1,Longer cache lifetime makes it more difficult for an attacker to scrape
1675,1,enough AddrMan data to maliciously infer something useful.
1676,1,"By the time an attacker scraped enough AddrMan records, most of"
1677,1,the records should be old enough to not leak topology info by
1678,1,e.g. analyzing real-time changes in timestamps.
1679,1,"It takes only several hundred requests to scrape everything from an AddrMan containing 100,000 nodes,"
1680,1,so ~24 hours of cache lifetime indeed makes the data less inferable by the time
1681,1,most of it could be scraped (considering that timestamps are updated via
1682,1,ADDR self-announcements and when nodes communicate).
1683,1,We also should be robust to those attacks which may not require scraping *full* victim's AddrMan
1684,1,(because even several timestamps of the same handful of nodes may leak privacy).
1685,1,"On the other hand, longer cache lifetime makes ADDR responses"
1686,1,"outdated and less useful for an honest requestor, e.g. if most nodes"
1687,1,in the ADDR response are no longer active.
1688,1,"However, the churn in the network is known to be rather low. Since we consider"
1689,5,"nodes to be ""terrible"" (see IsTerrible()) if the timestamps are older than 30 days,"
1690,1,"max. 24 hours of ""penalty"" due to cache shouldn't make any meaningful difference"
1691,1,in terms of the freshness of the response.
1692,1,Shortcut if we want total
1693,1,"timeframe expired, reset cycle"
1694,1,"TODO, exclude peers with download permission"
1695,1,keep a large enough buffer to at least relay each block once
1696,1,incoming
1697,1,make sure we use the appropriate network transport format
1698,1,log total amount of bytes per message type
1699,1,"If write queue empty, attempt ""optimistic write"""
1700,1,If this function were called from multiple threads simultaneously
1701,1,"it would possible that both update the next send variable, and return a different result to their caller."
1702,1,This is not possible in practice as only the net processing thread invokes this function.
1703,1,-3.55E-15
1704,1,"Note: This function captures the message at the time of processing,"
1705,1,not at socket receive/send time.
1706,1,This ensures that the messages are always in order from an application
1707,1,layer (processing) perspective.
1708,1,Windows folder names can not include a colon
1709,1,Copyright (c) 2009-2020 The Bitcoin Core developers
1710,1,"Distributed under the MIT software license, see the accompanying"
1711,5,file COPYING or http://www.opensource.org/licenses/mit-license.php.
1712,1,"Parse the following format: ""perm1,perm2@xxxxxx"""
1713,5,"if '@' is not found (ie, ""xxxxx""), the caller should apply implicit permissions"
1714,5,"else (ie, ""perm1,perm2@xxxxx""), let's enumerate the permissions by splitting by ',' and calculate the flags"
1715,2,"permissions == perm1,perm2"
1716,2,permission == perm1
1717,1,"We read ""perm1"""
1718,1,"We read "","""
1719,1,Allow empty entries
1720,1,Copyright (c) 2009-2010 Satoshi Nakamoto
1721,1,Copyright (c) 2009-2020 The Bitcoin Core developers
1722,1,"Distributed under the MIT software license, see the accompanying"
1723,5,file COPYING or http://www.opensource.org/licenses/mit-license.php.
1724,5,For NDEBUG compile time check
1725,1,How long to cache transactions in mapRelay for normal relay
1726,1,How long a transaction has to be in the mempool before it can unconditionally be relayed (even when not in mapRelay).
1727,5,"Headers download timeout.
  Timeout = base + per_header (expected number of headers)"
1728,1,"Protect at least this many outbound peers from disconnection due to slow/
 behind headers chain."
1729,1,"Timeout for (unprotected) outbound peers to sync to our chainwork, in seconds"
1730,1,20 minutes
1731,1,"How frequently to check for stale tips, in seconds"
1732,1,10 minutes
1733,1,"How frequently to check for extra outbound peers and disconnect, in seconds"
1734,1,"Minimum time an outbound-peer-eviction candidate must be connected for, in order to evict, in seconds"
1735,2,"SHA256(""main address relay"")[0:8]"
1736,1,/ Age after which a stale block will no longer be served if requested as
1737,1,"/ protection against fingerprinting. Set to one month, denominated in seconds."
1738,1,/ Age after which a block is considered historical for purposes of rate
1739,1,"/ limiting block relay. Set to one week, denominated in seconds."
1740,1,Time between pings automatically sent out for latency probing and keepalive
1741,1,The maximum number of entries in a locator
1742,1,The maximum number of entries in an 'inv' protocol message
1743,5,"Maximum number of in-flight transaction requests from a peer. It is not a hard limit, but the threshold at which
  point the OVERLOADED_PEER_TX_DELAY kicks in."
1744,5,"Maximum number of transactions to consider for requesting, per peer. It provides a reasonable DoS limit to
  per-peer memory usage spent on announcements, while covering peers continuously sending INVs at the maximum
  rate (by our own policy, see INVENTORY_BROADCAST_PER_SECOND) for several minutes, while not receiving
  the actual transaction (from any peer) in response to requests for them."
1745,1,"How long to delay requesting transactions via txids, if we have wtxid-relaying peers"
1746,1,How long to delay requesting transactions from non-preferred peers
1747,5,How long to delay requesting transactions from overloaded peers (see MAX_PEER_TX_REQUEST_IN_FLIGHT).
1748,1,How long to wait (in microseconds) before downloading a transaction from an additional peer
1749,5,Limit to avoid sending big packets. Not used in processing incoming GETDATA for compatibility
1750,1,Number of blocks that can be requested at any given time from a single peer.
1751,1,Time during which a peer must stall block download progress before being disconnected.
1752,1,"Number of headers sent in one getheaders result. We rely on the assumption that if a peer sends
  less than this number, we reached its tip. Changing this value is a protocol upgrade."
1753,1,"Maximum depth of blocks we're willing to serve as compact blocks to peers
  when requested. For older blocks, a regular BLOCK response will be sent."
1754,5,Maximum depth of blocks we're willing to respond to GETBLOCKTXN requests for.
1755,1,"Size of the ""block download window"": how far ahead of our current height do we fetch?
  Larger windows tolerate larger download speed differences between peer, but increase the potential
  degree of disordering of blocks on disk (which make reindexing and pruning harder). We'll probably
  want to make this a per-peer adaptive value at some point."
1756,1,"Block download timeout base, expressed in multiples of the block interval (i.e. 10 min)"
1757,1,Additional block download timeout per parallel downloading peer (i.e. 5 min)
1758,1,Maximum number of headers to announce when relaying blocks with headers message.*/
1759,1,Maximum number of unconnecting headers announcements before DoS score
1760,5,Minimum blocks required to signal NODE_NETWORK_LIMITED
1761,1,Average delay between local address broadcasts
1762,1,Average delay between peer address broadcasts
1763,5,"Average delay between trickled inventory transmissions for inbound peers.
  Blocks and peers with NetPermissionFlags::NoBan permission bypass this."
1764,5,"Average delay between trickled inventory transmissions for outbound peers.
  Use a smaller delay as there is less privacy concern for them.
  Blocks and peers with NetPermissionFlags::NoBan permission bypass this."
1765,1,"Maximum rate of inventory items to send per second.
  Limits the impact of low-fee transaction floods."
1766,1,Maximum number of inventory items to send per transmission.
1767,1,The number of most recently announced transactions a peer can request.
1768,5,"Verify that INVENTORY_MAX_RECENT_RELAY is enough to cache everything typically
  relayed before unconditional relay from the mempool kicks in. This is only a
  lower bound, and it should be larger to account for higher inv rate to outbound
  peers, and random variations in the broadcast mechanism."
1769,1,Average delay between feefilter broadcasts in seconds.
1770,1,Maximum feefilter broadcast delay after significant change.
1771,1,Maximum number of compact filters that may be requested with one getcfilters. See BIP 157.
1772,1,Maximum number of cf hashes that may be requested with one getcfheaders. See BIP 157.
1773,1,the maximum percentage of addresses from our addrman to return in response to a getaddr message.
1774,1,The maximum number of address records permitted in an ADDR message.
1775,1,Internal stuff
1776,1,"Blocks that are in flight, and that are in the queue to be downloaded."
1777,1,!< Optional.
1778,1,!< Whether this block has validated headers at the time of request.
1779,5,"!< Optional, used for CMPCTBLOCK downloads"
1780,5,"Data structure for an individual peer. This struct is not protected by
 cs_main since it does not contain validation-critical data.

 Memory is owned by shared pointers and this object is destructed when
 the refcount drops to zero.

 Mutexes inside this struct must not be held when locking m_peer_mutex.

 TODO: move most members from CNodeState to this structure.
 TODO: move remaining application-layer data members from CNode to this structure."
1781,5,Same id as the CNode object for this peer
1782,1,Protects misbehavior data members
1783,1,Accumulated misbehavior score for this peer
1784,5,Whether this peer should be disconnected and marked as discouraged (unless it has NetPermissionFlags::NoBan permission).
1785,1,Protects block inventory data members
1786,1,"List of blocks that we'll announce via an `inv` message.
     There is no final sorting before sending, as they are always sent
     immediately and in the order requested."
1787,1,"Unfiltered list of blocks that we'd like to announce via a `headers`
     message. If we can't announce via a `headers` message, we'll fall back to
     announcing via `inv`."
1788,1,"The final block hash that we sent in an `inv` message to this peer.
     When the peer requests this block, we send an `inv` message to trigger
     the peer to request the next sequence of block hashes.
     Most peers use headers-first syncing, which doesn't use this mechanism"
1789,1,This peer's reported block height when we connected
1790,1,"The pong reply we're expecting, or 0 if no pong expected."
1791,1,"When the last ping was sent, or 0 if no ping was ever sent"
1792,1,Whether a ping has been requested by the user
1793,5,"A vector of addresses to send to the peer, limited to MAX_ADDR_TO_SEND."
1794,1,"Probabilistic filter of addresses that this peer already knows.
      Used to avoid relaying addresses to this peer more than once."
1795,1,Whether a getaddr request to this peer is outstanding.
1796,1,Guards address sending timers.
1797,1,Time point to send the next ADDR message to this peer.
1798,1,Time point to possibly re-announce our local address to this peer.
1799,1,"Whether the peer has signaled support for receiving ADDRv2 (BIP155)
      messages, indicating a preference to receive ADDRv2 instead of ADDR ones."
1800,1,Whether this peer has already sent us a getaddr message.
1801,1,Set of txids to reconsider once their parent transactions have been accepted*/
1802,1,Protects m_getdata_requests*/
1803,1,Work queue of items requested by this peer*/
1804,1,Overridden from CValidationInterface.
1805,1,Implement NetEventsInterface
1806,1,Implement PeerManager
1807,1,Consider evicting an outbound peer based on the amount of time they've been behind our tip
1808,1,"If we have extra outbound peers, try to disconnect the one with the oldest block announcement"
1809,1,Retrieve unbroadcast transactions from the mempool and reattempt sending to peers
1810,1,"Get a shared pointer to the Peer object.
      May return an empty shared_ptr if the Peer object can't be found."
1811,1,"Get a shared pointer to the Peer object and remove it from m_peer_map.
      May return an empty shared_ptr if the Peer object can't be found."
1812,5,"Potentially mark a node discouraged based on the contents of a BlockValidationState object
    
     @param[in] via_compact_block this bool is passed in because net_processing should
     punish peers differently depending on whether the data was provided in a compact
     block message or not. If the compact block had a valid header, but contained invalid
     txs, the peer should not be punished. See BIP 152.
    
     @return Returns true if the peer was punished (probably disconnected)"
1813,5,"Potentially disconnect and discourage a node based on the contents of a TxValidationState object
    
     @return Returns true if the peer was punished (probably disconnected)"
1814,5,"Maybe disconnect a peer and discourage future connections from its address.
    
     @param[in]   pnode     The node to check.
     @param[in]   peer      The peer object to check.
     @return                True if the peer was marked for disconnection in this function"
1815,1,Process a single headers message from a peer.
1816,5,"Register with TxRequestTracker that an INV has been received from a
      peer. The announcement parameters are decided in PeerManager and then
      passed to TxRequestTracker."
1817,1,Send a version message to a peer
1818,5,"Send a ping message every PING_INTERVAL or if requested via RPC. May
      mark the peer to be disconnected if a ping has timed out.
      We use mockable time for ping timeouts, so setmocktime may cause pings
      to time out."
1819,1,Send `addr` messages on a regular schedule.
1820,5,"Relay (gossip) an address to a few randomly chosen nodes.
    
     @param[in] originator   The id of the peer that sent us the address. We don't want to relay it back.
     @param[in] addr         Address to relay.
     @param[in] fReachable   Whether the address' network is reachable. We relay unreachable
                             addresses less."
1821,1,Send `feefilter` message.
1822,1,Pointer to this node's banman. May be nullptr - check existence before dereferencing.
1823,1,The height of the best chain
1824,1,!< Next time to check for stale tip
1825,1,Whether this node is running in blocks only mode
1826,1,"Whether we've completed initial sync yet, for determining when to turn
      on extra block-relay-only peers."
1827,5,"Protects m_peer_map. This mutex must not be locked while holding a lock
      on any of the mutexes inside a Peer object."
1828,5,"Map of all Peer objects, keyed by peer id. This map is protected
     by the m_peer_mutex. Once a shared pointer reference is
     taken, the lock may be released. Individual fields are protected by
     their own locks."
1829,5,Number of nodes with fSyncStarted.
1830,5,"Sources of received blocks, saved to be able punish them when processing
     happens afterwards.
     Set mapBlockSource[hash].second to false if the node should not be
     punished if the block is invalid."
1831,1,Number of peers with wtxid relay.
1832,5,Number of outbound peers with m_chain_sync.m_protect.
1833,1,"Filter for transactions that were recently rejected by
     AcceptToMemoryPool. These are not rerequested until the chain tip
     changes, at which point the entire filter is reset.
    
     Without this filter we'd be re-requesting txs from each of our peers,
     increasing bandwidth consumption considerably. For instance, with 100
     peers, half of which relay a tx we don't accept, that might be a 50x
     bandwidth increase. A flooding attacker attempting to roll-over the
     filter using minimum-sized, 60byte, transactions might manage to send
     1000/sec if we have fast peers, so we pick 120,000 to give our peers a
     two minute window to send invs to us.
    
     Decreasing the false positive rate is fairly cheap, so we pick one in a
     million to make it highly unlikely for users to have issues with this
     filter.
    
     We typically only add wtxids to this filter. For non-segwit
     transactions, the txid == wtxid, so this only prevents us from
     re-downloading non-segwit transactions when communicating with
     non-wtxidrelay peers -- which is important for avoiding malleation
     attacks that could otherwise interfere with transaction relay from
     non-wtxidrelay peers. For communicating with wtxidrelay peers, having
     the reject filter store wtxids is exactly what we want to avoid
     redownload of a rejected transaction.
    
     In cases where we can tell that a segwit transaction will fail
     validation no matter the witness, we may add the txid of such
     transaction to the filter as well. This can be helpful when
     communicating with txid-relay peers or if we were to otherwise fetch a
     transaction via txid (eg in our orphan handling).
    
     Memory used: 1.3 MB"
1834,1,"Filter for transactions that have been recently confirmed.
    We use this to avoid requesting transactions that have already been
    confirnmed."
1835,1,"Returns a bool indicating whether we requested this block.
    Also used if a block was /not/ received and timed out or started with another peer"
1836,1,"Mark a block as in flight
    Returns false, still setting pit, if the block was already in flight from the same peer
    pit will only be valid as long as the same cs_main lock is being held"
1837,5,"Update pindexLastCommonBlock and add not-in-flight missing successors to vBlocks, until it has
      at most count entries."
1838,1,When our tip was last updated.
1839,1,"Determine whether or not a peer can request a transaction, and return it (or nullptr if not found or not allowed)."
1840,5,Relay map (txid or wtxid -> CTransactionRef)
1841,1,"Expiration-time ordered list of (expire time, relay map entry) pairs."
1842,5,"When a peer sends us a valid block, instruct it to announce blocks to us
     using CMPCTBLOCK if possible by adding its nodeid to the end of
     lNodesAnnouncingHeaderAndIDs, and keeping that list under a certain size by
     removing the first element if necessary."
1843,1,Stack of nodes which we have set to announce using compact blocks
1844,1,Number of peers from which we're downloading blocks.
1845,1,Storage for orphan information
1846,5,"Orphan/conflicted/etc transactions that are kept for compact block reconstruction.
      The last -blockreconstructionextratxn/DEFAULT_BLOCK_RECONSTRUCTION_EXTRA_TXN of
      these are kept in a ring buffer"
1847,5,Offset into vExtraTxnForCompact to insert the next tx
1848,1,Check whether the last unknown block a peer advertised is not yet known.
1849,1,Update tracking information about which blocks a peer is assumed to have.
1850,1,"To prevent fingerprinting attacks, only send blocks/headers outside of
     the active chain if they are no more than a month older (both in time,
     and in best equivalent proof of work) than the best header chain we know
     about and we fully-validated them at some point."
1851,5,"Validation logic for compact filters request handling.
    
     May disconnect from the peer in the case of a bad request.
    
     @param[in]   peer            The peer that we received the request from
     @param[in]   filter_type     The filter type the request is for. Must be basic filters.
     @param[in]   start_height    The start height for the request
     @param[in]   stop_hash       The stop_hash for the request
     @param[in]   max_height_diff The maximum number of items permitted to request, as specified in BIP 157
     @param[out]  stop_index      The CBlockIndex for the stop_hash block, if the request can be serviced.
     @param[out]  filter_index    The filter index, if the request can be serviced.
     @return                      True if the request can be serviced."
1852,5,"Handle a cfilters request.
    
     May disconnect from the peer in the case of a bad request.
    
     @param[in]   peer            The peer that we received the request from
     @param[in]   vRecv           The raw message received"
1853,5,"Handle a cfheaders request.
    
     May disconnect from the peer in the case of a bad request.
    
     @param[in]   peer            The peer that we received the request from
     @param[in]   vRecv           The raw message received"
1854,5,"Handle a getcfcheckpt request.
    
     May disconnect from the peer in the case of a bad request.
    
     @param[in]   peer            The peer that we received the request from
     @param[in]   vRecv           The raw message received"
1855,1,namespace
1856,1,Number of preferable block download peers.
1857,1,namespace
1858,5,"Maintain validation-specific state about nodes, protected by cs_main, instead
 by CNode's own locks. This simplifies asynchronous operation, where
 processing of incoming data is done after the ProcessMessage call returns,
 and we're no longer holding the node's locks."
1859,1,! The best known block we know this peer has announced.
1860,1,! The hash of the last unknown block this peer has announced.
1861,1,! The last full block we both have.
1862,1,! The best header we have sent our peer.
1863,1,! Length of current-streak of unconnecting headers announcements
1864,1,! Whether we've started headers synchronization with this peer.
1865,1,! When to potentially disconnect peer for stalling headers download
1866,1,"! Since when we're stalling block download progress (in microseconds), or 0."
1867,1,! When the first entry in vBlocksInFlight started downloading. Don't care when vBlocksInFlight is empty.
1868,1,! Whether we consider this a preferred download peer.
1869,1,! Whether this peer wants invs or headers (when possible) for block announcements.
1870,1,! Whether this peer wants invs or cmpctblocks (when possible) for block announcements.
1871,5,"Whether this peer will send us cmpctblocks if we request them.
      This is not used to gate request logic, as we really only care about fSupportsDesiredCmpctVersion,
      but is used as a flag to ""lock in"" the version of compact blocks (fWantsCmpctWitness) we send."
1872,1,! Whether this peer can give us witnesses
1873,1,! Whether this peer wants witnesses in cmpctblocks/blocktxns
1874,5,"If we've announced NODE_WITNESS to this peer: whether the peer sends witnesses in cmpctblocks/blocktxns,
     otherwise: whether this peer sends non-witnesses in cmpctblocks/blocktxns."
1875,5,"State used to enforce CHAIN_SYNC_TIMEOUT and EXTRA_PEER_CHECK_INTERVAL logic.
     
      Both are only in effect for outbound, non-manual, non-protected connections.
      Any peer protected (m_protect = true) is not chosen for eviction. A peer is
      marked as protected if all of these are true:
        - its connection type is IsBlockOnlyConn() == false
        - it gave us a valid connecting header
        - we haven't reached MAX_OUTBOUND_PEERS_TO_PROTECT_FROM_DISCONNECT yet
        - its chain tip has at least as much work as ours
     
      CHAIN_SYNC_TIMEOUT: if a peer's best known block has less work than our tip,
      set a timeout CHAIN_SYNC_TIMEOUT seconds in the future:
        - If at timeout their best known block now has more work than our tip
          when the timeout was set, then either reset the timeout or clear it
          (after comparing against our current tip's work)
        - If at timeout their best known block still has less work than our
          tip did when the timeout was set, then send a getheaders message,
          and set a shorter timeout, HEADERS_RESPONSE_TIME seconds in future.
          If their best known block is still behind when that new timeout is
          reached, disconnect.
     
      EXTRA_PEER_CHECK_INTERVAL: after each interval, if we have too many outbound peers,
      drop the outbound one that least recently announced us a new block."
1876,1,! A timeout used for checking whether our peer has sufficiently synced
1877,1,! A header with the work we require on our peer's chain
1878,1,"! After timeout is reached, set to true after sending getheaders"
1879,1,! Whether this peer is protected from disconnection due to a bad/slow chain
1880,1,! Time of last new block announcement
1881,1,! Whether this peer is an inbound connection
1882,1,! A rolling bloom filter of all announced tx CInvs to this peer.
1883,1,! Whether this peer relays txs via wtxid
1884,1,Map maintaining per-node state.
1885,1,"Whether the peer supports the address. For example, a peer that does not
 implement BIP155 cannot receive Tor v3 addresses because it requires
 ADDRv2 (BIP155) encoding."
1886,1,Known checking here is only to save space from duplicates.
1887,1,"Before sending, we'll filter it again for known addresses that were"
1888,1,added after addresses were pushed.
1889,1,Whether this node should be marked as a preferred download node.
1890,1,Last validated block on the queue was received.
1891,1,"First block on the queue was received, update the start download time for the next one"
1892,1,Short-circuit most stuff in case it is from the same node
1893,1,Make sure it's not listed somewhere already.
1894,1,We're starting a block download (batch) from this peer.
1895,1,Never ask from peers who can't provide witnesses.
1896,1,"As per BIP152, we only get 3 of our peers to announce"
1897,1,blocks using compact encodings.
1898,2,fAnnounceUsingCMPCTBLOCK=
1899,1,save BIP152 bandwidth state: we select peer to be low-bandwidth
1900,2,fAnnounceUsingCMPCTBLOCK=
1901,1,save BIP152 bandwidth state: we select peer to be high-bandwidth
1902,1,An actually better block was announced.
1903,1,An unknown block was announced; just assume that the latest one is the best one.
1904,1,"Make sure pindexBestKnownBlock is up to date, we'll need it."
1905,1,This peer has nothing interesting.
1906,1,Bootstrap quickly by guessing a parent of our best tip is the forking point.
1907,1,Guessing wrong in either direction is not a problem.
1908,1,"If the peer reorganized, our previous pindexLastCommonBlock may not be an ancestor"
1909,1,of its current tip anymore. Go back enough to fix that.
1910,5,"Never fetch further than the best block we know the peer has, or more than BLOCK_DOWNLOAD_WINDOW + 1 beyond the last"
1911,1,"linked block we have in common with this peer. The +1 is so we can detect stalling, namely if we would be able to"
1912,1,download that next block if the window were 1 larger.
1913,1,"Read up to 128 (or more, if more blocks than that are needed) successors of pindexWalk (towards"
1914,5,"pindexBestKnownBlock) into vToFetch. We fetch 128, because CBlockIndex::GetAncestor may be as expensive"
1915,1,as iterating over ~100 CBlockIndex* entries anyway.
1916,1,"Iterate over those blocks in vToFetch (in forward direction), adding the ones that"
1917,1,"are not yet downloaded and not in flight to vBlocks. In the meantime, update"
1918,1,"pindexLastCommonBlock as long as all ancestors are already downloaded, or if it's"
1919,1,already part of our chain (and therefore don't need it even if pruned).
1920,1,We consider the chain that this peer is on invalid.
1921,1,We wouldn't download this block or its descendants from this peer.
1922,1,"The block is not already downloaded, and not yet in flight."
1923,1,We reached the end of the window.
1924,1,"We aren't able to fetch anything, but we would be if the download window was one larger."
1925,1,This is the first already-in-flight block.
1926,1,namespace
1927,5,Note that pnode->GetLocalServices() is a reflection of the local
1928,1,services we were offering when the CNode object was created for this
1929,1,peer.
1930,1,For m_txrequest
1931,1,Too many queued announcements from this peer
1932,1,Decide the TxRequestTracker parameters for this announcement:
1933,5,"- ""preferred"": if fPreferredDownload is set (= outbound, or NetPermissionFlags::NoBan permission)"
1934,1,"- ""reqtime"": current time plus delays for:"
1935,2,#NAME?
1936,2,#NAME?
1937,2,#NAME?
1938,5,MAX_PEER_TX_REQUEST_IN_FLIGHT requests in flight (and don't have NetPermissionFlags::Relay).
1939,1,"This function is used for testing the stale tip eviction logic, see"
1940,2,denialofservice_tests.cpp
1941,1,Addr relay is disabled for outbound block-relay-only peers to
1942,1,prevent adversaries from inferring these links from addr traffic.
1943,2,addr_relay =
1944,1,Schedule next run for 10-15 minutes in the future.
1945,1,We add randomness on every cycle to avoid the possibility of P2P fingerprinting.
1946,1,"We remove the PeerRef from g_peer_map here, but we don't always"
1947,1,destruct the Peer. Sometimes another thread is still holding a
1948,5,"PeerRef, so the refcount is >= 1. Be careful not to do any"
1949,1,processing here that assumes Peer won't be changed before it's
1950,1,destructed.
1951,1,Do a consistency check after the last peer is removed.
1952,2,cs_main
1953,1,Only change visible addrman state for full outbound peers.  We don't
1954,5,call Connected() for feeler connections since they don't have
1955,5,fSuccessfullyConnected set.
1956,1,"It is common for nodes with good ping times to suddenly become lagged,"
1957,1,due to a new block arriving or other large transfer.
1958,1,"Merely reporting pingtime might fool the caller into thinking the node was still responsive,"
1959,1,"since pingtime does not update until the ping is complete, which might take a while."
1960,1,"So, if a ping is taking an unusually long time in flight,"
1961,1,the caller can immediately detect that this is happening.
1962,1,The node is providing invalid data:
1963,1,Discourage outbound (but not inbound) peers if on an invalid chain.
1964,1,Exempt HB compact block peers. Manual connections are always protected from discouragement.
1965,1,Conflicting (but not necessarily invalid) data or different policy:
1966,1,TODO: Handle this much more gracefully (10 DoS points is super arbitrary)
1967,1,The node is providing invalid data:
1968,1,Conflicting (but not necessarily invalid) data or different policy:
1969,1,Initialize global variables that cannot be constructed at startup.
1970,1,"Blocks don't typically have more than 4000 transactions, so this should"
1971,1,"be at least six blocks (~1 hr) worth of transactions that we can store,"
1972,1,inserting both a txid and wtxid for every observed transaction.
1973,1,"If the number of transactions appearing in a block goes up, or if we are"
1974,1,"seeing getdata requests more than an hour after initial announcement, we"
1975,1,can increase this number.
1976,1,The false positive rate of 1/1M should come out to less than 1
1977,1,transaction per day that would be inadvertently ignored (which is the
1978,1,same probability that we have in the reject filter).
1979,1,"Stale tip checking and peer eviction are on two different timers, but we"
1980,1,"don't want them to get out of sync due to drift in the scheduler, so we"
1981,1,combine them in one function and schedule at the quicker (peer-eviction)
1982,1,timer.
1983,1,schedule next run for 10-15 minutes in the future
1984,1,"Evict orphan txn pool entries based on a newly connected
 block, remember the recently confirmed transactions, and delete tracked
 announcements for them. Also save the time of the last tip update."
1985,1,To avoid relay problems with transactions that were previously
1986,1,"confirmed, clear our filter of recently confirmed transactions whenever"
1987,1,there's a reorg.
1988,1,This means that in a 1-block reorg (where 1 block is disconnected and
1989,1,"then another block reconnected), our filter will drop to having only one"
1990,1,"block's worth of transactions in it, but that should be fine, since"
1991,1,presumably the most common case of relaying a confirmed transaction
1992,1,should be just after a new block containing it is found.
1993,5,"All of the following cache a recent block, and are protected by cs_most_recent_block"
1994,1,"Maintain state about the best-seen block and fast-announce a compact block
 to compatible peers."
1995,1,TODO: Avoid the repeated-serialization here
1996,1,"If the peer has, or we announced to them the previous block already,"
1997,1,"but we don't think they have this one, go ahead and announce it"
1998,5,"Update our best height and announce any block hashes which weren't previously
 in m_chainman.ActiveChain() to our peers."
1999,1,Don't relay inventory during initial block download.
2000,1,Find the hashes of all blocks that weren't previously in the best chain.
